satellite,norad_id,inclination,eccentricity,mean_motion,right ascension,perigee,mean anomaly,orbital_period_minutes,orbit_type
TIANMU-1 21,58662.0,97.4415,0.0006571,15.33705082126232,213.2549,211.2654,148.8198,93.89028026194416,LEO
TIANMU-1 22,58663.0,97.4412,0.0002776,15.29983318126027,210.2801,224.7153,135.3864,94.11867325218672,LEO
MDQUBESAT-2,58665.0,97.5387,0.000567,15.66306655126263,182.9528,178.0677,182.0606,91.93602001799059,LEO
STARLINK-31113,58668.0,43.0024,0.0001255,15.2757504612632,302.6084,270.4692,89.6016,94.26705441749681,LEO
STARLINK-31128,58669.0,43.0017,0.0001189,15.27576491126338,302.3629,281.4023,78.6695,94.26696524625325,LEO
STARLINK-31083,58670.0,43.0048,0.0001402,15.27577869126327,302.5794,264.1476,95.9216,94.2668802097522,LEO
STARLINK-30828,58671.0,42.9996,0.0001146,15.27568588126335,302.4404,297.1239,62.9495,94.26745294404465,LEO
STARLINK-31104,58672.0,42.9962,0.0014512,15.38170024,298.4194,282.5417,39.0223,93.61773910112292,LEO
STARLINK-31131,58673.0,43.0004,0.0001348,15.27570482127723,292.0979,271.8608,88.2089,94.26733606388179,LEO
STARLINK-31124,58674.0,43.0024,0.0001922,15.27611671126231,305.9624,256.0682,103.9956,94.26479433338976,LEO
STARLINK-31126,58675.0,43.0029,0.0001058,15.27580094126322,302.5122,275.0605,85.0126,94.26674290512982,LEO
STARLINK-31066,58676.0,42.9984,0.0001377,15.27588320125907,88.0407,267.5773,92.4921,94.26623528263899,LEO
STARLINK-31058,58677.0,43.0052,0.0001477,15.27577511126284,304.1288,244.4817,115.5882,94.26690230195173,LEO
STARLINK-31125,58678.0,43.0008,8.49e-05,15.275649261275,302.4553,282.3275,77.7482,94.26767892940013,LEO
STARLINK-31110,58679.0,43.0016,0.0001709,15.27579758126332,302.3176,268.1078,91.9578,94.26676363964432,LEO
STARLINK-31112,58680.0,43.001,0.0001593,15.27548156127511,302.3732,264.5889,95.4781,94.26871383554582,LEO
STARLINK-31147,58681.0,42.9979,9.47e-05,15.2756289012632,302.8585,318.5867,41.4913,94.26780457339605,LEO
STARLINK-31144,58682.0,43.0017,0.0001409,15.27575339126323,302.5335,277.6279,82.4412,94.26703633639369,LEO
STARLINK-31095,58683.0,43.0033,4.3e-05,15.27578152127606,302.5801,278.5012,81.5791,94.26686274573726,LEO
STARLINK-31107,58684.0,43.0041,0.0001773,15.27563117126321,302.999,269.7246,90.3402,94.26779056494593,LEO
STARLINK-31121,58685.0,43.0031,0.0001522,15.2757225612628,304.0407,273.2539,86.8139,94.26722658944124,LEO
STARLINK-31137,58686.0,43.0058,0.0001149,15.27601919126337,302.4667,270.275,89.797,94.26539610683142,LEO
STARLINK-31106,58689.0,43.0013,0.0001161,15.27587566126331,302.4085,260.2628,99.8093,94.26628181136377,LEO
HULIANWANG JISHU SHIYAN*,58691.0,49.9996,4.61e-05,13.41452240111323,254.6189,226.4376,133.6463,107.3463487511489,LEO
HULIANWANG JISHU SHIYAN*,58692.0,49.9965,7.52e-05,13.41453719111329,255.0259,219.1894,140.8929,107.34623039801588,LEO
HULIANWANG JISHU SHIYAN*,58693.0,49.9978,8.16e-05,13.41455112111339,255.1307,198.5028,161.582,107.34611892704777,LEO
XPOSAT,58694.0,5.9863,0.0009787,14.79082282119462,122.0275,264.8772,95.0238,97.35766680515849,LEO
OVZON-3,58698.0,0.0108,1.35e-05,1.00274181,203.9824,217.1745,258.7418,1436.062589232217,GEO
TIANMU-1 15,58700.0,97.4674,0.0005742,15.26228757124508,280.5057,243.1394,116.9257,94.35020754772258,LEO
TIANMU-1 16,58701.0,97.4617,0.0004181,15.26265997124505,279.7937,244.9965,115.0839,94.34790545769671,LEO
TIANMU-1 17,58702.0,97.4648,0.0004028,15.26117162124492,280.2404,251.6204,108.4597,94.35710676337528,LEO
TIANMU-1 18,58703.0,97.4666,0.0002767,15.26237426124508,280.5078,240.7153,119.3809,94.3496716403105,LEO
STARLINK-11072 [DTC],58705.0,53.1556,7.97e-05,15.69690959130344,151.4099,108.7938,251.3166,91.73780301300859,LEO
STARLINK-11075 [DTC],58706.0,53.1572,0.0001125,15.69688873130431,148.6246,92.807,267.3077,91.73792492573432,LEO
STARLINK-11077 [DTC],58707.0,53.1577,7.54e-05,15.69695510130433,148.6382,85.1291,274.9813,91.73753703865434,LEO
STARLINK-11079 [DTC],58708.0,53.1585,9.14e-05,15.69691371130438,148.5514,99.2321,260.88,91.73777893440042,LEO
STARLINK-11076 [DTC],58709.0,53.157,0.0001223,15.69700124130447,148.2103,90.8014,269.3144,91.73726738396635,LEO
STARLINK-11078 [DTC],58710.0,53.1592,0.0001446,15.69705547130446,148.1813,99.3811,260.737,91.73695045114935,LEO
STARLINK-31031,58711.0,53.1609,0.0001168,15.30200617125924,111.442,82.9618,277.1516,94.10530775400274,LEO
STARLINK-31029,58712.0,53.1602,0.0001269,15.30195490125939,110.9608,83.5119,276.6027,94.105623058756,LEO
STARLINK-30973,58713.0,53.1578,0.00011,15.3019528512593,111.0016,91.1838,268.9289,94.10563566607074,LEO
STARLINK-31100,58714.0,53.1602,0.0001149,15.30186653125937,111.0185,93.9802,266.1331,94.106166529312,LEO
STARLINK-31102,58715.0,53.1592,0.0001499,15.30161549125922,111.4678,80.6729,279.4442,94.10771044551308,LEO
STARLINK-31098,58716.0,53.1577,0.0001132,15.30190517125934,111.0287,89.2656,270.8474,94.10592889470172,LEO
STARLINK-31093,58717.0,53.1596,0.0001032,15.30186218125933,111.0906,102.3911,257.7205,94.10619328173098,LEO
STARLINK-31097,58718.0,53.1592,0.0001073,15.30188546125931,111.055,95.8294,264.2829,94.10605011034315,LEO
STARLINK-31051,58719.0,53.1582,0.0005551,15.27325460125938,111.1072,49.0687,311.0793,94.28245895156246,LEO
STARLINK-31027,58720.0,53.1476,0.0012835,15.56519207,103.9301,44.7475,202.201,92.5141169812754,LEO
STARLINK-30972,58721.0,53.159,0.0001171,15.30193116125933,111.0025,89.0417,271.0718,94.10576905781151,LEO
STARLINK-31040,58722.0,53.1605,0.0001316,15.30186541125931,111.105,93.2968,266.8183,94.10617341728998,LEO
STARLINK-31033,58723.0,53.1602,0.0001307,15.30257447125939,111.0441,135.1645,224.9462,94.1018129141958,LEO
STARLINK-30893,58724.0,53.16,0.0001471,15.30186238125918,111.4971,93.4125,266.7044,94.10619205173529,LEO
STARLINK-30856,58725.0,53.1592,0.0001306,15.30204265125932,111.0223,86.6297,273.4853,94.1050834073771,LEO
UNICORN-2L,58727.0,97.5428,0.0012851,15.20046207123556,168.0557,204.1395,155.9239,94.73396224743519,LEO
STARLINK-31115,58729.0,43.004,0.0001119,15.27576144124332,75.959,270.9276,89.1447,94.26698665980187,LEO
STARLINK-31180,58732.0,43.0047,0.0001533,15.27584625124257,78.6807,268.6543,91.4133,94.26646329874309,LEO
STARLINK-31164,58733.0,43.0012,0.0001165,15.27589394124347,75.1663,266.8351,93.2367,94.26616900711362,LEO
STARLINK-31152,58734.0,43.0016,0.0001527,15.27601232124356,75.1933,275.8188,84.249,94.26543850043028,LEO
STARLINK-31157,58735.0,43.0006,7.02e-05,15.27569150124356,75.2193,231.8618,128.2171,94.26741826271974,LEO
STARLINK-31076,58736.0,43.0024,9.68e-05,15.27566896124393,75.2471,279.3993,80.6749,94.26755735892418,LEO
STARLINK-31101,58737.0,43.0059,0.0002596,15.27558833124213,80.1274,266.9287,93.1268,94.26805493670349,LEO
STARLINK-31108,58738.0,42.9994,4.32e-05,15.27577146124347,75.2751,157.9512,202.1359,94.26692482624912,LEO
STARLINK-31042,58739.0,43.0035,0.0001242,15.27571861124263,78.676,281.0948,78.9764,94.26725096521405,LEO
STARLINK-31159,58740.0,43.0031,0.0001397,15.27569522124419,76.2587,270.8745,89.1947,94.26739530632724,LEO
STARLINK-31148,58741.0,42.999,0.0006496,15.28544235124357,75.2216,193.745,166.3226,94.2072834341524,LEO
STARLINK-31151,58742.0,43.0018,0.0001051,15.27575388124442,75.279,271.2242,88.8489,94.26703331270825,LEO
STARLINK-31156,58743.0,43.003,0.0001766,15.26748713124314,78.5493,273.1822,86.8827,94.31807524194386,LEO
STARLINK-31167,58744.0,43.0039,0.0001464,15.27581544126052,292.1354,261.2421,98.8265,94.26665342594471,LEO
STARLINK-31176,58745.0,42.9975,2.48e-05,15.27579661124351,76.8953,287.4867,72.5958,94.26676962562533,LEO
STARLINK-31181,58746.0,43.0021,0.0004068,15.27584773126084,287.1386,282.2257,77.8139,94.2664541656272,LEO
STARLINK-31183,58747.0,43.0058,0.0001221,15.26753526124415,76.9498,245.4118,114.6606,94.31777790979567,LEO
STARLINK-31165,58748.0,43.0043,0.0001566,15.27590319124315,76.9202,238.176,121.8939,94.26611192623125,LEO
STARLINK-31160,58749.0,43.0065,0.0001649,15.26743875124312,76.8593,264.1544,95.912,94.31837412039731,LEO
STARLINK-31179,58750.0,43.0033,0.0001434,15.26752919124319,76.8685,262.2424,97.8265,94.3178154082668,LEO
EINSTEIN PROBE,58753.0,28.9998,0.000973,15.01532260122419,335.4405,155.8058,204.2998,95.90203542364102,LEO
NANOFF B,58755.0,97.5314,0.001223,15.117889641227,162.7893,192.9711,167.1206,95.25138985490878,LEO
YUNYAO-1 18,58758.0,49.9932,0.0005203,15.21733777123586,158.1409,344.3706,15.7087,94.62890432266799,LEO
YUNYAO-1 19,58759.0,49.9821,0.0005743,15.16678357123449,168.6177,341.8998,18.1749,94.94432311483115,LEO
YUNYAO-1 20,58760.0,49.9763,0.0004477,15.16849273123468,166.7966,348.3644,11.7204,94.93362494974721,LEO
STARLINK-31127,58765.0,53.1572,9.2e-05,15.30185445124108,257.3981,90.989,269.1216,94.10624082123631,LEO
STARLINK-31114,58766.0,53.1592,0.0001011,15.30172381124138,255.3461,60.4951,299.6151,94.10704426269326,LEO
STARLINK-31140,58767.0,53.1608,6.49e-05,15.30193983124177,255.2364,7.4585,352.6425,94.10571573807727,LEO
STARLINK-31146,58769.0,53.1606,0.0001113,15.30182433124177,255.2171,77.9825,282.1301,94.10642605927377,LEO
STARLINK-31143,58770.0,53.1608,0.0001149,15.30178531124174,255.1987,97.4613,262.6519,94.10666603341228,LEO
STARLINK-31135,58771.0,53.1619,0.0001153,15.30163416124138,255.2768,55.9841,304.1269,94.10759562187683,LEO
STARLINK-31136,58772.0,53.1604,0.0001028,15.30191149124095,257.3761,76.0963,284.0152,94.10589002715629,LEO
STARLINK-31073,58773.0,53.1561,0.0001041,15.30177179124102,257.4171,96.3504,263.7615,94.10674918209662,LEO
STARLINK-31122,58774.0,53.1586,9.54e-05,15.30175307124103,257.4502,58.9919,301.1175,94.10686431128055,LEO
STARLINK-31123,58775.0,53.1615,0.000115,15.30209411124178,255.1563,103.8993,256.2136,94.10476693788564,LEO
STARLINK-31117,58776.0,53.1596,9.19e-05,15.301760461241,257.495,90.5005,269.6101,94.10681886227968,LEO
STARLINK-31132,58777.0,53.1606,0.0001285,15.30172902125356,168.4162,69.7065,290.4074,94.107012220638,LEO
STARLINK-31120,58778.0,53.1585,8.82e-05,15.30179793124114,257.2665,106.0913,254.0185,94.1065884199139,LEO
STARLINK-31142,58779.0,53.158,0.0001039,15.30188760124105,257.4776,68.1478,291.9633,94.10603694953357,LEO
STARLINK-31099,58781.0,53.1601,9.27e-05,15.301757831241,257.4629,83.8811,276.2295,94.10683503695297,LEO
STARLINK-31047,58783.0,53.1574,0.0001113,15.30170069124312,241.9033,76.143,283.9695,94.10718645307742,LEO
STARLINK-31039,58784.0,53.1593,0.0001184,15.30181940124102,257.4204,91.2257,268.8879,94.10645637885467,LEO
STARLINK-31034,58785.0,53.1566,9.63e-05,15.30188959125632,152.904,116.8534,243.2566,94.10602471101562,LEO
STARLINK-31024,58786.0,53.1593,0.0002192,15.30198275124133,255.3466,85.7038,274.4213,94.10545178422608,LEO
STARLINK-31189,58787.0,43.0017,0.0001309,15.27569810125141,20.7454,283.9825,76.0881,94.2673775336024,LEO
STARLINK-31185,58788.0,43.0057,0.00015,15.27589030125126,21.9098,278.0481,82.0201,94.26619146918385,LEO
STARLINK-31166,58789.0,43.0013,0.0001391,15.27560423125103,22.3401,275.3172,84.752,94.26795681535329,LEO
STARLINK-31187,58790.0,43.0029,0.0001477,15.27562247125136,21.529,281.7625,78.3061,94.26784425381501,LEO
STARLINK-31162,58791.0,43.0012,0.0001109,15.27577162125132,21.236,245.8376,114.2359,94.26692383883925,LEO
STARLINK-31184,58793.0,43.0083,7.87e-05,15.27593260125138,21.1889,285.4628,74.6137,94.26593044028209,LEO
STARLINK-31192,58794.0,43.0038,0.0001581,15.27563622125136,21.5002,264.6789,95.3882,94.26775940086095,LEO
STARLINK-31161,58795.0,43.0024,7.94e-05,15.27564449125135,21.2082,283.549,76.5274,94.26770836573967,LEO
STARLINK-31195,58796.0,43.0025,6.03e-05,15.27589970125131,21.5683,230.4304,129.6494,94.26613346263618,LEO
STARLINK-31193,58797.0,43.0094,4.78e-05,15.27562445125139,21.2738,326.2024,33.8797,94.26783203498003,LEO
STARLINK-31168,58798.0,42.9986,6.69e-05,15.27554701125139,21.3038,297.7543,62.3241,94.26830992954625,LEO
STARLINK-31191,58800.0,43.0056,0.0001134,15.27557101125147,20.7886,334.0093,26.0702,94.26816182120751,LEO
STARLINK-31170,58801.0,43.0041,3.77e-05,15.27568553125134,21.3519,0.1449,359.9403,94.2674551039962,LEO
STARLINK-31141,58803.0,43.0029,0.0001252,15.27533088125134,21.426,299.8674,60.2053,94.26964372781146,LEO
STARLINK-31188,58804.0,43.0041,0.0001473,15.27581023125137,21.3787,284.9653,75.1036,94.26668557678445,LEO
STARLINK-31138,58806.0,43.0059,0.0001221,15.27565159125133,21.3934,260.2143,99.8571,94.26766455086712,LEO
STARLINK-31163,58807.0,43.0004,0.0001219,15.27557210125146,20.7284,285.9184,74.1534,94.2681550946316,LEO
STARLINK-31174,58808.0,43.001,0.000156,15.27559448125134,21.0879,280.4234,79.6441,94.26801698404596,LEO
STARLINK-31169,58809.0,43.0046,0.000113,15.27568665125138,21.365,270.6868,89.3854,94.2674481923885,LEO
NANOFF A,58810.0,97.5312,0.00099,15.11777308121879,162.7656,194.8486,165.2455,95.25212425558564,LEO
SORAYA,58817.0,64.5134,0.0012716,14.42688251116114,295.5304,235.0781,124.911,99.81366375486637,LEO
2024-016A,58820.0,97.4459,0.0005226,15.50671943122604,186.8225,324.902,35.1887,92.86296862379912,LEO
2024-016B,58821.0,97.4467,0.0004229,15.60498413122602,186.9391,318.526,41.5675,92.2782098264694,LEO
2024-016C,58822.0,97.4383,0.0012019,15.24126590121878,175.4075,98.8069,261.453,94.48034102500957,LEO
2024-016D,58823.0,97.433,0.0005653,15.47527396122329,181.951,351.0116,9.1032,93.05166445571415,LEO
STARLINK-31233,58826.0,53.1589,0.0001261,15.30192663124091,85.4455,90.6853,269.4293,94.10579691710515,LEO
STARLINK-31271,58827.0,53.1602,0.0001109,15.30191204123963,85.9116,91.437,268.6758,94.10588664469564,LEO
STARLINK-31222,58828.0,53.1602,0.0001371,15.30196200123979,85.2743,89.8265,270.2893,94.1055793945462,LEO
STARLINK-31258,58829.0,53.1601,0.0001036,15.30192209123962,85.7823,100.7287,259.3831,94.10582483780928,LEO
STARLINK-31253,58830.0,53.1603,0.0001027,15.30208807123966,85.6641,92.018,268.0939,94.10480408268504,LEO
STARLINK-31232,58831.0,53.1615,0.0001241,15.30200647123978,85.3366,97.8553,262.2589,94.10530590916225,LEO
STARLINK-31263,58832.0,53.1591,0.0001511,15.30186239124224,75.259,92.8245,267.2929,94.10619199033965,LEO
STARLINK-31171,58834.0,53.1609,0.0001522,15.30184560124289,62.3952,97.709,262.4084,94.10629524866178,LEO
STARLINK-31246,58835.0,53.1598,0.0001315,15.30193279123979,85.4223,94.5992,265.5159,94.10575903355073,LEO
STARLINK-31251,58836.0,53.162,0.0001574,15.30170656124071,85.7729,119.8466,240.2691,94.1071503519435,LEO
STARLINK-31249,58838.0,53.1602,0.0001045,15.30181187123971,85.5026,84.9884,275.1236,94.10650268851693,LEO
STARLINK-31250,58839.0,53.1597,0.0001181,15.30192997124067,75.3581,98.187,261.9264,94.1057763763407,LEO
STARLINK-31248,58840.0,53.1601,0.0001316,15.30181292123908,98.1169,86.9536,273.1616,94.10649623099657,LEO
STARLINK-31236,58841.0,53.1608,0.0001286,15.30189030123973,85.5424,99.1578,260.9568,94.10602034464551,LEO
STARLINK-31228,58842.0,53.1603,9.21e-05,15.30179068123977,85.5245,108.4879,251.6222,94.10663300769511,LEO
STARLINK-31280,58843.0,53.1599,0.0001462,15.3018294912396,85.8703,72.5995,287.5165,94.10639432522821,LEO
STARLINK-31269,58844.0,53.1585,8.1e-05,15.3017924812268,175.6865,98.7454,261.3638,94.10662193770321,LEO
STARLINK-31264,58845.0,53.1638,6.65e-05,15.30175700122687,175.3775,120.3276,239.7791,94.10684014159571,LEO
STARLINK-31273,58846.0,53.1598,0.0001273,15.30180317123967,85.8855,107.4311,252.6829,94.1065561937521,LEO
STARLINK-31262,58847.0,53.1592,0.0001514,15.30170802122577,178.7595,126.2685,233.8456,94.10714137287835,LEO
AAC-HSI-SAT3,58848.0,97.3473,0.000902,15.15398449132702,156.0908,263.6953,96.3253,95.0245132442986,LEO
2024-018A,58849.0,58.685,0.0434856,14.3911980411453,128.7969,19.42,342.2829,100.06116209942726,LEO
2024-018B,58850.0,58.6915,0.0418933,14.43235313114726,118.5401,22.0295,339.8162,99.77582913296767,LEO
2024-018C,58851.0,58.6818,0.0428014,14.40615851114646,122.8208,21.6576,340.1959,99.95725084420184,LEO
STARLINK-31238,58853.0,42.9921,8.26e-05,15.27577619122968,105.4703,320.6218,39.4574,94.26689563747018,LEO
STARLINK-31158,58854.0,43.0026,6.88e-05,15.27574818122964,105.5196,271.2788,88.7985,94.26706848764546,LEO
STARLINK-31237,58855.0,42.9971,5.17e-05,15.2757216612296,105.4527,288.385,71.6945,94.26723214359019,LEO
STARLINK-31244,58856.0,42.9997,3.8e-05,15.27575065122967,105.5652,243.9826,116.0986,94.26705324520879,LEO
STARLINK-31226,58858.0,42.9991,0.000124,15.27567755122964,105.6742,164.4687,195.6203,94.26750434936255,LEO
STARLINK-31197,58859.0,43.0069,0.0001774,15.27577048122952,106.1367,279.3868,80.6783,94.26693087392454,LEO
STARLINK-31213,58860.0,42.9994,7.54e-05,15.2757353812296,105.5728,277.0923,82.9843,94.26714747686924,LEO
STARLINK-31199,58861.0,43.0076,0.0001241,15.27569791122966,105.5486,284.8507,75.2207,94.26737870623963,LEO
STARLINK-31200,58862.0,42.9958,0.0001142,15.27575701122969,105.55,280.5717,79.5006,94.26701399750014,LEO
STARLINK-31149,58863.0,43.0013,8.46e-05,15.27572709122968,105.3497,245.6832,114.3932,94.26719863480368,LEO
STARLINK-31242,58864.0,43.005,0.000144,15.27574632122864,109.2974,273.2346,86.8341,94.26707996576495,LEO
STARLINK-31223,58865.0,42.9954,7.31e-05,15.27570318122942,105.6133,169.1115,190.9753,94.26734618472115,LEO
STARLINK-31219,58866.0,43.0003,0.0002235,15.27581071122945,105.4262,285.0745,74.9859,94.26668261485048,LEO
STARLINK-31198,58867.0,42.9995,4.54e-05,15.27557447122945,105.4794,275.0007,85.0793,94.26814046909635,LEO
STARLINK-31196,58868.0,43.0047,0.0001124,15.27572057122946,105.7923,263.7478,96.3246,94.26723887003533,LEO
STARLINK-31203,58869.0,42.9985,7.94e-05,15.27577005123006,102.0347,282.7864,77.2899,94.26693352745554,LEO
STARLINK-31201,58870.0,43.0018,0.0001151,15.27571258122949,105.3705,268.1398,91.9322,94.26728817675223,LEO
STARLINK-31214,58871.0,42.9984,4.21e-05,15.27574605122947,105.4527,323.1509,36.9314,94.2670816319378,LEO
STARLINK-31215,58872.0,42.9993,4.13e-05,15.27575040122942,105.4869,280.8802,79.2003,94.26705478796683,LEO
STARLINK-31177,58873.0,43.0031,0.0001165,15.27563006122967,105.4419,265.5752,94.4967,94.26779741509934,LEO
STARLINK-30945,58874.0,43.0,0.0001202,15.27573372122964,105.679,195.6066,164.4749,94.2671577207936,LEO
STARLINK-31212,58875.0,43.0019,0.0001013,15.27578611122958,105.0272,268.0684,92.0052,94.2668344211381,LEO
STARLINK-31306,58876.0,53.1626,0.0001331,15.30189729123178,203.2809,116.6457,243.4681,94.10597735649041,LEO
STARLINK-31326,58877.0,53.1586,0.000188,15.30178826121985,203.9277,80.9797,279.1417,94.10664789091808,LEO
STARLINK-31300,58878.0,53.1612,0.0001158,15.30201024121999,203.3001,105.3911,254.7218,94.10528272429077,LEO
STARLINK-31296,58879.0,53.163,0.0001464,15.30167061122343,178.0375,55.2451,304.8687,94.10737144895751,LEO
STARLINK-31328,58880.0,53.1601,0.0001715,15.30196321122201,188.2965,100.0168,260.1026,94.10557195327371,LEO
STARLINK-31260,58881.0,53.1599,0.0001693,15.30182956121991,203.345,80.8502,279.2691,94.10639389484867,LEO
STARLINK-31323,58882.0,53.16,0.0001486,15.30164425121888,206.703,95.7585,264.3585,94.10753356687758,LEO
STARLINK-31209,58883.0,53.1598,0.000148,15.30166565121902,206.1166,98.6834,261.4334,94.10740195367431,LEO
STARLINK-31315,58884.0,53.1614,0.0001235,15.30186773122341,177.8775,83.5642,276.5499,94.10615914955824,LEO
STARLINK-31318,58885.0,53.1605,9.82e-05,15.30151014121897,206.6274,121.6404,238.4693,94.10835837182832,LEO
STARLINK-31320,58886.0,53.1592,0.0002685,15.30170303121903,206.134,296.2192,63.8532,94.10717206196365,LEO
STARLINK-31321,58887.0,53.1583,1.57e-05,15.30129866123067,206.1522,169.0458,191.0547,94.10965904799757,LEO
STARLINK-31007,58889.0,53.1579,0.0001042,15.30155501121908,206.1734,87.381,272.731,94.10808241019909,LEO
STARLINK-31230,58890.0,53.1597,0.0001257,15.30161716121934,204.0144,59.8093,300.3032,94.10770017495659,LEO
STARLINK-31245,58891.0,53.1584,0.0001437,15.30201569123702,162.9511,85.6081,274.5084,94.10524920743889,LEO
STARLINK-31255,58893.0,53.1579,0.0001195,15.3015829812188,206.7956,49.6022,310.5082,94.10791038858264,LEO
STARLINK-31243,58894.0,53.16,0.0001334,15.30156560121907,206.2093,57.5195,302.5934,94.10801727930871,LEO
STARLINK-31218,58895.0,53.1585,0.0001308,15.30149549121884,206.836,86.152,273.963,94.10844847331303,LEO
STARLINK-31190,58897.0,53.1584,7.57e-05,15.30153841121883,206.8811,51.8331,308.2738,94.10818450412908,LEO
LEMUR-2-NIMBUS2000,58899.0,97.4195,0.000972,15.37759890120889,303.308,32.7671,327.4175,93.64270776283522,LEO
LEMUR-2-VALHALLA,58900.0,97.4188,0.0010124,15.37513263120883,303.3147,28.3875,331.792,93.65772865445413,LEO
LEMUR-2-OBA-NI-JESU,58902.0,97.3988,0.0002312,15.71878275121582,313.5932,338.62,21.4966,91.61014709543069,LEO
LEMUR-2-CAEL,58903.0,97.4175,0.0007994,15.38683851120945,304.1318,13.4563,346.6894,93.58647645199805,LEO
GEESAT-2 01,58905.0,49.9951,0.0005262,14.83006240117925,336.8804,104.3798,255.7724,97.10006344177586,LEO
GEESAT-2 02,58906.0,49.9989,0.0015171,14.83035125117933,336.7641,74.8139,285.4475,97.09817222875886,LEO
GEESAT-2 03,58907.0,50.0008,0.000619,14.96773411118248,314.2376,106.1404,254.0222,96.20694684335471,LEO
