satellite,line1,line2,norad_id,inclination,eccentricity,mean_motion,right_ascension,perigee,mean_anomaly,orbital_period_minutes,orbit_type,latitude,longitude,altitude_km,x,y,z
UOSAT 2 (UO-11),1 14781U 84021B   26097.47256722  .00001372  00000+0  14573-3 0  9990,2 14781  97.7999  63.8737 0009042  63.3315 296.8828 14.90615279246596,14781,1.7069302631212022,0.0009042,0.0650403612477097,1.114806370431102,1.1053431952267887,5.181582352539821,96.60440358333402,LEO,54.840482013597004,-104.55024287633253,595.0175056034341,-1007.7832414989889,-3882.759516920936,5695.08133043657
AJISAI (EGS),1 16908U 86061A   26097.62712531 -.00000098  00000+0 -40286-5 0  9999,2 16908  50.0124   4.3664 0011393   1.4255  72.9931 12.44515695471606,16908,0.872881046824412,0.0011393,0.0543022411762388,0.0762080564590804,0.0248796684871791,1.2739699262374728,115.707660882493,LEO,-49.99644483237847,-86.71829722877104,1499.5710468973775,289.63095819348183,-5051.182854149682,-6028.893288677407
TDRS 3,1 19548U 88091B   26097.51798699 -.00000295  00000+0  00000+0 0  9996,2 19548  12.6560 341.4663 0041901 356.4540 355.2731  1.00266599124672,19548,0.2208888701324023,0.0041901,0.0043749557058171,5.959711219602713,6.221295931903867,6.200685338767066,1436.1711819905363,GEO,12.190174632838742,87.13286683112186,35848.87528457728,2064.2220061084345,41216.2480005601,8915.029854749926
COSMOS 1989 (ETALON 1),1 19751U 89001C   26096.16439350  .00000007  00000+0  00000+0 0  9990,2 19751  64.9053  74.6571 0023399 217.6577 279.9648  2.13156111289839,19751,1.1328111869946755,0.0023399,0.0093006898942412,1.3030122049906585,3.798843507318062,4.886307549687421,675.5612087518377,MEO,-20.71292727882392,64.38060250057086,19164.99022303861,10327.855623542788,21537.182676858243,-9031.71950594217
COSMOS 2024 (ETALON 2),1 20026U 89039C   26096.02275154 -.00000037  00000+0  00000+0 0  9997,2 20026  64.9781 313.0227 0020489 213.1088 320.9120  2.13204700286968,20026,1.1340817866901274,0.0020489,0.0093028099893168,5.463276748482454,3.719450224974092,5.600971009160043,675.407249464957,MEO,50.25433993700953,98.79564635231249,19124.153687782356,-2492.6149978532376,16109.409815948811,19602.975473583887
FLTSATCOM 8 (USA 46),1 20253U 89077A   26097.55739343 -.00000363  00000+0  00000+0 0  9997,2 20253  12.4414 351.5887 0007929 359.0317 171.6270  1.00269962259850,20253,0.2171433935576225,0.0007929,0.0043751024443739,6.136380427806587,6.266285284032525,2.995456235320308,1436.1230135900837,GEO,-12.433272231692333,-98.95829540840434,35795.25096209685,-6411.950720608176,-40675.059859419736,-9078.497319911852
LUSAT (LO-19),1 20442U 90005G   26097.50580097  .00000162  00000+0  74699-4 0  9991,2 20442  98.8909 117.3464 0012481  56.8513 303.3866 14.34100865892265,20442,1.7259718052604605,0.0012481,0.0625744547498717,2.0480810453622738,0.9922423690390524,5.2950950764310285,100.41134728692892,LEO,-58.80532198737959,-77.30145472311288,801.1860122053549,816.5962335430727,-3623.952274826137,-6135.176663700882
HST,1 20580U 90037B   26097.58311668  .00007491  00000+0  24304-3 0  9992,2 20580  28.4722 202.8292 0002346  89.0081 271.0783 15.29972965777743,20580,0.4969336352863295,0.0002346,0.0667576642643749,3.5400373591860825,1.5534844059443649,4.731208865708945,94.11931014088212,LEO,-26.605510055380545,133.5828810448435,485.5033206631224,-4226.369577761675,4440.781339214279,-3070.6512461888697
SKYNET 4C,1 20776U 90079A   26096.83501259  .00000130  00000+0  00000+0 0  9995,2 20776  13.3630 350.2999 0003388  24.4180 154.4390  1.00278020130176,20776,0.2332283479440022,0.0003388,0.0043754540409518,6.113886624406884,0.4261744967519754,2.6954690434875226,1436.0076116381272,GEO,0.323546791735439,168.90663186462547,35804.26043058377,-41386.553340622835,8114.74426560546,238.16060792851124
USA 65 (DSP 15),1 20929U 90095A   26097.63456713  .00000000  00000+0  00000+0 0  9992,2 20929  14.0476 344.5335 0004447  69.8523  69.8938  0.98396539 24770,20929,0.2451768720031554,0.0004447,0.0042933589452925,6.013243958419883,1.219152625090835,1.2198769367304128,1463.466108294731,GEO,-6.865107412122535,-166.7082982049478,36342.73439459834,-41271.48640251508,-9749.854776447257,-5105.668212633301
TDRS 5,1 21639U 91054B   26097.43030791  .00000089  00000+0  00000+0 0  9996,2 21639  14.0806 354.3010 0008351 278.4095 270.4352  1.00280611127002,21639,0.2457528306563135,0.0008351,0.0043755670946541,6.183718993108429,4.859162443831153,4.7199846532893694,1435.9705087955665,GEO,-6.17869185619605,-31.305536208430418,35771.65107794783,35797.881903802576,-21770.191307082034,-4535.797783423644
USA 75 (DSP 16),1 21805U 91080B   26097.15612816 -.00000134  00000+0  00000+0 0  9995,2 21805  14.0423 346.0134 0003884  72.5599 117.7274  0.99185910 25001,21805,0.2450843695527997,0.0003884,0.0043278017527169,6.039073086020148,1.2664091599178335,2.0547307498123724,1451.819114227018,GEO,13.289288244248242,56.8782172690926,36082.27269247013,22576.153131300634,34602.98565491763,9758.640061958355
LAGEOS 2,1 22195U 92070B   26079.09060082 -.00000009  00000+0  00000+0 0  9994,2 22195  52.6746 322.9737 0137714 148.3601   4.1736  6.47293426789659,22195,0.9193452021710052,0.0137714,0.0282435037755356,5.6369544623484105,2.589372223588039,0.0728430616612353,222.46479605062507,MEO,-52.57680904153611,-134.1954409532096,5868.519213641241,-5185.036195944935,-5332.738648360322,-9720.24324469908
TDRS 6,1 22314U 93003B   26097.18569586 -.00000292  00000+0  00000+0 0  9991,2 22314  14.1821 357.5873 0005104 181.3692  37.3662  1.00266461121691,22314,0.2475243398470878,0.0005104,0.0043749496844312,6.24107574831672,3.1654897017081,0.6521632189587051,1436.173158639762,GEO,14.169094063392768,89.3825298948902,35792.895629679195,440.5631501965783,40878.7918155662,10321.064793942884
SCD 1,1 22490U 93009B   26097.63401800  .00000555  00000+0  10089-3 0  9999,2 22490  24.9696 283.1918 0042089 111.1963 302.5186 14.46088401750892,22490,0.4358017329059761,0.0042089,0.0630975096808751,4.942629324649277,1.9407415510353705,5.279945618523718,99.57897449451993,LEO,1.0549020737532901,-75.75808268015867,753.9562772559266,1752.5601593616655,-6904.804723410377,131.17382435754786
UFO 2 (USA 95),1 22787U 93056A   26097.33308435  .00000129  00000+0  00000+0 0  9992,2 22787  11.8716   3.9396 0009893 316.6300  23.6480  1.00269296117838,22787,0.2071985074797588,0.0009893,0.0043750733846419,0.0687589912115686,5.5262360105896455,0.412735461511619,1436.132552481486,GEO,4.0055800515284306,164.4343217267179,35831.61351003462,-40555.459333088475,11297.104423106002,2948.005599215031
STELLA,1 22824U 93061B   26097.62196008 -.00000034  00000+0  43722-5 0  9993,2 22824  98.7784 161.6006 0007479  83.8498  51.3741 14.27468546694704,22824,1.724008309851967,0.0007479,0.0622850652408903,2.820462543198348,1.4634550871387413,0.8966471952488189,100.87787951861468,LEO,48.53728189805175,-8.117316206158927,799.29979202091,4700.122058495378,-670.3757556928775,5373.327468978555
EYESAT A (AO-27),1 22825U 93061C   26097.44619014  .00000133  00000+0  67527-4 0  9998,2 22825  98.6927 164.8699 0007443 313.2460  46.8101 14.30923329696885,22825,1.7225125626830078,0.0007443,0.0624358085866201,2.8775225924338,5.467174068702157,0.8169903681877976,100.63432266537608,LEO,-2.935076846300053,-15.19445693363861,802.4621542987734,6913.610017743436,-1877.6680584171447,-367.31248837248995
ITAMSAT (IO-26),1 22826U 93061D   26097.44663007  .00000142  00000+0  70656-4 0  9997,2 22826  98.6876 164.7807 0007782 294.3003  65.7366 14.31348324697192,22826,1.722423550891156,0.0007782,0.0624543524917564,2.87596575874102,5.136509224607067,1.1473201090665044,100.60444238868588,LEO,-1.2415199638369856,-15.024477263882371,799.5438986763402,6923.794284600425,-1858.3957245333052,-155.3635684943674
USA 99 (MILSTAR-1 1),1 22988U 94009A   26097.37132785 -.00000195  00000+0  00000+0 0  9995,2 22988  17.5128  28.4731 0003819 339.7828 231.0868  1.00272418 32245,22988,0.3056560212432629,0.0003819,0.00437520960759,0.4969493432495974,5.930328601645389,4.033225517897632,1436.0878382328654,GEO,5.043402084208337,44.68309116119959,35779.59750915002,29853.34125822333,29524.91070128043,3705.473543265587
RADIO ROSTO (RS15),1 23439U 94085A   26097.34209586 -.00000039  00000+0  10186-3 0  9999,2 23439  64.8174  57.7891 0153764  16.7290 343.8627 11.27583826287914,23439,1.1312770425821728,0.0153764,0.0492001258898371,1.008610066764255,0.2919761305661313,6.001536289797506,127.70669167083284,LEO,-6.202291105430557,-120.07155568130759,2159.1045809876887,-4249.255964141106,-7338.745750291885,-921.5848991662014
UFO 4 (USA 108),1 23467U 95003A   26097.55572010 -.00000018  00000+0  00000+0 0  9996,2 23467   9.6994  13.4631 0003476 356.9098 197.8494  1.00269908114248,23467,0.169286465467938,0.0003476,0.0043751000881795,0.2349754225252485,6.229251142634458,3.453123453095269,1436.1237870089617,GEO,-8.826612316093097,-52.00622513299168,35788.161508909885,25644.816076136154,-32831.21968712863,-6469.105147622454
TDRS 7,1 23613U 95035B   26097.59374652 -.00000233  00000+0  00000+0 0  9999,2 23613  13.4069 348.6761 0009432  56.0806  93.7871  1.00267501112548,23613,0.2339945474856277,0.0009432,0.0043749950629917,6.085545968013001,0.978791116493932,1.6368936908971738,1436.1582622868225,GEO,-11.032663712425677,-136.41971330392346,35835.790655097175,-30009.90351259276,-28558.362595466377,-8077.053573793963
USA 115 (MILSTAR-1 2),1 23712U 95060A   26091.42045836 -.00000027  00000+0  00000+0 0  9993,2 23712  14.0463   4.3204 0003938 354.5502 222.3022  1.00275542 32111,23712,0.2451541827228795,0.0003938,0.0043753459178046,0.075405205003163,6.188068353604399,3.8799053244269386,1436.0430981265763,GEO,2.7152281482692135,15.178594902589802,35775.55327724537,40630.57814096982,11022.785768204842,1996.5637957473248
POLAR,1 23802U 96013A   26096.40616575  .00000119  00000+0  00000+0 0  9990,2 23802  79.7839 227.8790 6398028 211.5290  85.6110  1.29845731143921,23802,1.392491745081904,0.6398028,0.0056655888140221,3.977238846152158,3.6918775134510855,1.4941938259248655,1109.0083508405976,MEO,-40.35501473895052,-140.87258203745338,19602.04069440878,-15354.060021615282,-12490.110869415004,-16818.10971054033
INMARSAT 3-F1,1 23839U 96020A   26097.22406251 -.00000213  00000+0  00000+0 0  9993,2 23839  10.4560  47.2761 0004637 306.3721 259.6638  1.00000082109541,23839,0.182491626588527,0.0004637,0.0043633267079107,0.8251236025020913,5.347201881249319,4.531988258240052,1439.998819200998,GEO,9.435157510880563,111.61313961036227,35877.63542896569,-15351.244696773569,38746.85472774009,6925.873993716736
USA 119,1 23893U 96029A   26097.16952937  .00003165  00000+0  52979-3 0  9996,2 23893  63.3234  17.9205 0847658  48.0880 318.9336 13.46044717 95710,23893,1.1052018235573773,0.0847658,0.0587322804768132,0.3127717286036438,0.8392939306990332,5.566441415238587,106.9801011670254,LEO,-31.414097419293157,-1.6911616422315017,976.8764716269197,6268.112261986721,-185.06547242884028,-3829.8574496102174
JAS-2 (FO-29),1 24278U 96046B   26097.48041132 -.00000002  00000+0  36761-4 0  9994,2 24278  98.5331 315.9994 0348851 279.9604  76.2339 13.53270773463607,24278,1.7197270171968249,0.0348851,0.0590475766496469,5.515229964326569,4.886230755200333,1.3305325566361053,106.40885983281346,LEO,-79.51001570584698,82.12566602184974,823.6435855739792,179.45505704574316,1297.5320453180457,-7074.397698554576
INMARSAT 3-F2,1 24307U 96053A   26097.49970023  .00000118  00000+0  00000+0 0  9995,2 24307   9.6991  54.6434 0006438 326.3523 213.6575  0.99985887108217,24307,0.169281229480182,0.0006438,0.0043627073341924,0.9537072444842696,5.695922156456291,3.7290268465797847,1440.2032558855326,GEO,-8.42882478408025,-5.651212638679287,35850.2978352467,41562.26525361862,-4112.725755722369,-6188.827412254428
INMARSAT 3-F3,1 24674U 96070A   26096.76664455 -.00000348  00000+0  00000+0 0  9995,2 24674  10.1662  50.3232 0005510 300.7544 238.0748  0.99987964107191,24674,0.1774336624162475,0.000551,0.0043627979604138,0.8783055301396104,5.249154519860033,4.155189126026996,1440.173339263146,GEO,-3.796314009626038,-107.96729549061703,35877.28656252761,-13003.904487140633,-40099.770524532374,-2797.24676040928
NAVSTAR 43 (USA 132),1 24876U 97035A   26096.90467042  .00000022  00000+0  00000+0 0  9998,2 24876  55.9557 101.3604 0099056  56.1405 304.8189  2.00564024210526,24876,0.976611200258191,0.0099056,0.0087512564496223,1.7690727111384603,0.9798365687158768,5.320093427307343,717.9752237121065,MEO,-40.101632744175014,66.60213022154862,20269.711453255622,8092.210173443136,18701.90203428908,-17160.492462173184
FORTE,1 24920U 97047A   26097.48446041  .00000215  00000+0  10983-3 0  9990,2 24920  69.9536 173.7159 0021334   7.1575 352.9847 14.27915538488595,24920,1.2209206436231053,0.0021334,0.0623045689462155,3.0319144180652176,0.1249219412114941,6.160745224164428,100.84630089654507,LEO,-16.359232500697946,166.78007362802637,796.0593708795304,-6694.656548090962,1572.674075477609,-2018.665396031632
AMC-3,1 24936U 97050A   26097.38471904 -.00000257  00000+0  00000+0 0  9998,2 24936   7.9731  64.8797 0003316 312.6798 244.5998  1.00272656 51728,24936,0.1391568465907599,0.0003316,0.0043752199922991,1.1323643827061651,5.457292014477366,4.2690718597196256,1436.0844296375333,GEO,-0.20353645925004787,63.42385251674835,35783.27736441678,18859.14860623771,37700.042302020214,-149.7477542727447
USA 134,1 25019U 97065A   26097.42961564 -.00000058  00000+0  00000+0 0  9997,2 25019  12.7013  22.2461 0006192 323.9521 251.7146  1.00272228 32244,25019,0.2216795042835558,0.0006192,0.0043752013172761,0.3882676907279105,5.654030763749922,4.393248545340518,1436.0905593919856,GEO,0.16784736649914966,22.95429789597336,35772.0993389829,38805.88325997416,16435.60173937266,123.45757720325074
ORBCOMM FM06,1 25118U 97084G   26097.27938839  .00001755  00000+0  51328-3 0  9997,2 25118  45.0146  34.0157 0002298 307.3057 212.7209 14.47383984484117,25118,0.7856529814682395,0.0002298,0.0631540401535823,0.5936859623706352,5.3634962751459385,3.7126800928056056,99.48983931827178,LEO,14.777236010921357,-163.93868296081448,740.6615569077449,-6608.02803126081,-1902.4771710914044,1813.9118643271836
INMARSAT 3-F5,1 25153U 98006B   26097.30296965 -.00000286  00000+0  00000+0 0  9998,2 25153   9.5362  53.9484 0005326 327.4044 229.3172  1.00271842103180,25153,0.1664380881286832,0.0005326,0.0043751844748488,0.9415772061829089,5.714284765516523,4.002340171454341,1436.0960876733602,GEO,4.385691337389137,81.1316358035854,35781.464600238935,6479.400701046803,41526.58581898004,3223.4001688521257
ORBCOMM FM04,1 25159U 98007C   26097.46279506  .00001147  00000+0  43963-3 0  9999,2 25159 107.9603  23.8913 0038564  89.7872 270.7688 14.35598353466441,25159,1.8842626964408344,0.0038564,0.0626397949901445,0.4169818475817213,1.5670822661466526,4.725807071674022,100.30660713637644,LEO,66.93104926697238,-105.74519335846576,746.637292796694,-756.8127273833986,-2684.317477076517,6548.468126954755
CELESTIS-02 & TAURUS R/B,1 25160U 98007D   26097.49508648  .00000049  00000+0  78409-4 0  9990,2 25160 108.0035 189.6042 0063751 254.1294 116.4499 14.22463022460462,25160,1.885016678677696,0.0063751,0.0620666580544213,3.3092175656098326,4.435394756117677,2.0324341686181446,101.23286002720434,LEO,-61.63875068926256,-132.6748391765344,794.9832595281114,-2307.391346049841,-2502.7003294463116,-6305.850641507516
TECHSAT 1B (GO-32),1 25397U 98043D   26097.46983280  .00000097  00000+0  62104-4 0  9996,2 25397  99.0054  88.4536 0002265  72.8136 287.3290 14.24414351441268,25397,1.7279702072539938,0.0002265,0.0621518008440204,1.543806555242056,1.270837060230143,5.014837086462787,101.09417944217282,LEO,51.837266913457235,77.18219512328494,811.1969106512761,984.5457084154389,4327.269383618426,5647.066662702689
WESTPAC,1 25398U 98043E   26097.46449312 -.00000003  00000+0  19442-4 0  9995,2 25398  99.0104  81.8530 0002270  69.2867 290.8553 14.23049322440882,25398,1.7280574737165937,0.000227,0.0620922402179324,1.4286043526349184,1.209281042841555,5.076382631875863,101.1911518271326,LEO,75.3305679740541,44.91741859653449,813.3987904376863,1288.3562905748372,1284.6477725025836,6950.208928455524
ORBCOMM FM19,1 25415U 98046C   26097.42523204  .00001467  00000+0  51300-3 0  9999,2 25415  44.9931 219.8795 0003195 287.7309 121.3199 14.39356737446585,25415,0.7852777356790607,0.0003195,0.0628037854285302,3.837621232638872,5.0218515647265525,2.1174317031902685,100.04469100560443,LEO,-3.300518402145002,-145.3600931165556,767.234181951686,-5863.174086697352,-4050.7629575568344,-410.96998327071316
ORBCOMM FM20,1 25416U 98046D   26097.35892312  .00001106  00000+0  40936-3 0  9994,2 25416  44.9934 227.3458 0001075 233.9108 126.1641 14.37962037446594,25416,0.7852829716668167,0.0001075,0.0627429301608363,3.967932750580524,4.082513615973952,2.201978942815378,100.1417257860473,LEO,-42.256818476898005,159.68921975320734,775.5327195663658,-4960.544253647555,1836.0221536659112,-4805.720889802576
ORBCOMM FM27,1 25481U 98053G   26097.30782519  .00001172  00000+0  42182-3 0  9994,2 25481  45.0062 311.9712 0000329 336.3918  23.6915 14.39008006440027,25481,0.7855063738110719,3.29e-05,0.0627885691681457,5.444924611397734,5.871144486710261,0.4134946797362366,100.06893596115285,LEO,-10.396862217547653,140.06138281353347,770.3498763744501,-5385.605673271786,4509.236359464377,-1288.7657053555474
SCD 2,1 25504U 98060A   26097.46198422  .00000442  00000+0  72583-4 0  9997,2 25504  24.9941 148.3112 0017030  95.5764 287.6864 14.45498921450089,25504,0.4362293385727147,0.001703,0.0630717887636885,2.5885187575838144,1.6681228672031083,5.021074893209415,99.6195831819649,LEO,12.425790006094589,-62.19108692082678,735.9637397206452,3237.905359436976,-6138.918984468899,1529.240394169834
ISS (ZARYA),1 25544U 98067A   26097.55354461  .00006997  00000+0  13587-3 0  9994,2 25544  51.6328 289.6501 0006332 284.4831  75.5455 15.48817814560809,25544,0.9011623620237282,0.0006332,0.0675799259196028,5.055347923730828,4.965166761280281,1.3185177100653762,92.9741372409086,LEO,47.45886311532474,48.58455983533433,425.07442424150395,3039.6287163724883,3445.9095778928972,5007.293882669483
SWAS,1 25560U 98071A   26097.30387256  .00004810  00000+0  30880-3 0  9995,2 25560  69.8973  50.2434 0006322 332.3246  27.7581 15.09131453486578,25560,1.2199380232542325,0.0006322,0.0658482817506401,0.876912757396519,5.800158455373147,0.484470239097838,95.41912317428856,LEO,-14.25524764295614,43.54575227205426,545.7968223893185,4859.090825795131,4618.484911189718,-1703.20631574729
ISS (UNITY),1 25575U 98069F   26097.55354461  .00006997  00000+0  13587-3 0  9990,2 25575  51.6328 289.6501 0006332 284.4831  75.5455 15.48817814560454,25575,0.9011623620237282,0.0006332,0.0675799259196028,5.055347923730828,4.965166761280281,1.3185177100653762,92.9741372409086,LEO,47.45886311532474,48.58455983533433,425.07442424150395,3039.6287163724883,3445.9095778928972,5007.293882669483
DLR-TUBSAT,1 25757U 99029B   26097.47369672  .00000143  00000+0  47056-4 0  9996,2 25757  98.6687  90.6581 0013733 201.0029 159.0603 14.52408678422986,25757,1.7220936836625291,0.0013733,0.0633732837890953,1.5822823386022713,3.5081624110569103,2.776125944209937,99.14564831593498,LEO,67.14744918387592,69.80409310360744,724.763628463229,951.3595145457148,2586.289567802267,6538.79827006325
CXO,1 25867U 99040B   26100.61815394  .00000949  00000+0  00000+0 0  9996,2 25867  55.0564 118.6849 7946440 310.5784   0.0112  0.37798611 17064,25867,0.960915454295006,0.794644,0.0016492755365763,2.071442277400218,5.420615665575957,0.0001954768762233,3809.663799550882,GEO,-10.973062724745287,-53.049031203882734,39981.90766433383,27354.739712134055,-36365.67249982496,-8823.15860988161
ABS-6,1 25924U 99053A   26097.58308943 -.00000117  00000+0  00000+0 0  9990,2 25924   0.0546  88.8533 0003062 310.7059 165.1953  1.00271867 97132,25924,0.0009529497715889,0.0003062,0.0043751855656796,1.5507826362622776,5.422840960372249,2.8832018938197885,1436.095729622754,GEO,0.0008170006925362609,-65.663507473048,35796.56699008669,17377.03345103737,-38420.59882333221,0.6012821838724849
NAVSTAR 46 (USA 145),1 25933U 99055A   26097.23034821 -.00000040  00000+0  00000+0 0  9990,2 25933  51.5279 298.5714 0106404 172.6215 354.2046  2.00566093194153,25933,0.8993315116383862,0.0106404,0.0087513467267778,5.211053982288997,3.012813534731392,6.182036495709507,717.9678172222325,MEO,-43.68499937478993,167.96979018073375,20091.576127841257,-18716.083276925634,3988.541574311336,-18277.518929082486
UFO 10 (USA 146),1 25967U 99063A   26097.10947743 -.00000183  00000+0  00000+0 0  9996,2 25967   9.8529  27.5840 0004820 309.7293 234.6091  1.00276073 96632,25967,0.1719655458697493,0.000482,0.0043753690870504,0.4814316208701159,5.405796074897274,4.094701250140629,1436.0354937314137,GEO,9.805129401733915,112.4839497774723,35805.160402878304,-15893.596974804279,38400.95988696785,7182.503831624314
ORBCOMM FM32,1 25982U 99065C   26097.52087547  .00000732  00000+0  29197-3 0  9999,2 25982  45.0142 147.7022 0003815  58.6299 301.4922 14.37026274376927,25982,0.7856460001512315,0.0003815,0.0627020997974154,2.5778897024391685,1.0232847951150237,5.262031559081248,100.2069360911352,LEO,8.53378018009724,-42.39898301371613,775.1228972223471,5218.752115756995,-4765.205667339336,1060.430933368345
XMM-NEWTON,1 25989U 99066A   26097.54213346  .00000102  00000+0  00000+0 0  9996,2 25989  64.8440 283.8945 4697990  66.1561   0.0044  0.50130634 22654,25989,1.1317413001632028,0.469799,0.0021873615485305,4.9548937533030415,1.1546417652786205,7.67944870877505e-05,2872.4950895295374,GEO,5.4946978858095346,101.27132280594802,54387.52605237104,-11821.009077202754,59312.85572562498,5817.849957203878
TERRA,1 25994U 99068A   26097.63342321  .00000469  00000+0  10467-3 0  9998,2 25994  97.9534 149.9536 0003657  92.4618  59.0048 14.61047720399308,25994,1.7096093435230135,0.0003657,0.0637502331068905,2.617184045218569,1.6137628423204928,1.0298280344807502,98.55940913415203,LEO,66.80870044486987,-10.810419743532947,687.9882870054644,2730.512566385343,-521.387784841949,6488.587792325051
ASIASTAR,1 26107U 00016A   26097.62723095 -.00000329  00000+0  00000+0 0  9994,2 26107   8.9670  58.8961 0005104 329.7912 138.0250  1.00270453 95216,26107,0.1565036740263315,0.0005104,0.0043751238682905,1.0279308615838323,5.755942284103123,2.4089907000651736,1436.1159812452638,GEO,-0.23083642778678812,-119.65238108765175,35812.0549206783,-20869.330607715965,-36658.59080448294,-169.948981433604
IMAGE,1 26113U 00017A   26095.34782083  .00000097  00000+0  72045-2 0  9993,2 26113  94.1705 314.4020 7487173 296.1054   7.4855  1.68665541160276,26113,1.64358528324932,0.7487173,0.0073594225627687,5.487350074855212,5.168014162934817,0.1306466211580355,853.7606386357273,MEO,85.54670811626838,-113.45965376656636,32658.416028586827,-1206.4487886242864,-2779.993981139915,38911.584782912185
USA 149 (DSP 20),1 26356U 00024A   26097.54113669  .00000099  00000+0  00000+0 0  9993,2 26356  13.1185  12.3492 0001476 355.6455 217.3235  1.00269167 32207,26356,0.2289610179228761,0.0001476,0.0043750677559551,0.2155341999872837,6.207184944901494,3.793010616957897,1436.1344001192354,GEO,-8.773593097999242,-29.180354798323034,35790.181952753555,36379.74956470338,-20315.58816810716,-6430.860179363302
TDRS 8,1 26388U 00034A   26097.33052978 -.00000191  00000+0  00000+0 0  9995,2 26388  12.5740  31.9150 0005843 331.4938  36.0360  1.00269999 94475,26388,0.219457700145767,0.0005843,0.0043751040588035,0.5570218307739903,5.785658259947579,0.6289468492486766,1436.1224836553731,GEO,-1.8039325970035305,-140.00207404187188,35813.87025807934,-32300.451014938873,-27101.304106809508,-1327.9527976367237
ISS (ZVEZDA),1 26400U 00037A   26097.55354461  .00006997  00000+0  13587-3 0  9996,2 26400  51.6328 289.6501 0006332 284.4831  75.5455 15.48817814560496,26400,0.9011623620237282,0.0006332,0.0675799259196028,5.055347923730828,4.965166761280281,1.3185177100653762,92.9741372409086,LEO,47.45886311532474,48.58455983533433,425.07442424150395,3039.6287163724883,3445.9095778928972,5007.293882669483
NAVSTAR 48 (USA 151),1 26407U 00040A   26096.73575095  .00000007  00000+0  00000+0 0  9992,2 26407  54.8671 217.9989 0122106 302.5066 230.3827  2.00569374188515,26407,0.9576115460209808,0.0122106,0.0087514898874097,3.8047985707258665,5.279736179013479,4.02093665463434,717.9560723961835,MEO,-46.694153048205436,86.19042584334147,20027.69868168966,1203.0187786898996,18066.663671284732,-19210.40607830671
CLUSTER II-FM7 (SAMBA),1 26410U 00041A   26090.03773165  .00002444  00000+0  00000+0 0  9999,2 26410 149.3581  38.1493 8953066 254.4502   0.4223  0.44796982 19968,26410,2.606790609522943,0.8953066,0.0019546370771415,0.6658308923310727,4.440993772358075,0.007370525431172,3214.50226267489,GEO,29.413934594414716,-33.907546013972755,130451.80995345843,98916.7421921464,-66488.20411277689,67195.819449653
CLUSTER II-FM8 (TANGO),1 26464U 00045B   26098.61602217  .00006173  00000+0  00000+0 0  9996,2 26464 149.7289  40.1470 8968300 256.4108   0.7450  0.44405211 19984,26464,2.6132622903893377,0.89683,0.001937542842482,0.7006973347981634,4.475212697672676,0.0130027029273577,3242.8626451071405,GEO,29.955966527266355,-42.400883096497964,122871.65337156136,82688.88783507697,-75507.66758937454,64535.28813240194
NSS-11,1 26554U 00059A   26097.58655639  .00000028  00000+0  00000+0 0  9995,2 26554   1.9438  82.2015 0003181 302.0875 198.7276  1.00272551 40585,26554,0.0339257100002657,0.0003181,0.0043752154108098,1.4346868250781186,5.27242150411837,3.468450934586284,1436.085933427594,GEO,-1.4512780755741344,-48.66975157872044,35789.220082728956,27833.601976645823,-31648.61119219285,-1067.7865119982305
USA 153,1 26575U 00065A   26097.19003023 -.00000319  00000+0  00000+0 0  9990,2 26575  11.5044  35.9996 0003588  22.1991 340.2026  1.00273759 32221,26575,0.2007896584664356,0.0003588,0.0043752681197532,0.6283115494009507,0.3874473859794732,5.937655493845261,1436.0686328713514,GEO,-9.2694505385093,-90.66198470401153,35806.832948618714,-480.940598509744,-41624.28552142144,-6793.904857552615
AMC-6,1 26580U 00067A   26097.57215371  .00000091  00000+0  00000+0 0  9997,2 26580   0.0667  61.9816 0003779 330.2560 234.5228  1.00271862 93182,26580,0.0011641346110802,0.0003779,0.0043751853475134,1.0817829956541174,5.7640545744663925,4.093195030996157,1436.0958012328738,GEO,-0.04785054683015439,0.3011578266901286,35779.59022674244,42149.9932691305,221.55065131880448,-35.20204409896119
NAVSTAR 49 (USA 154),1 26605U 00071A   26097.59427957  .00000025  00000+0  00000+0 0  9994,2 26605  55.5850  97.7408 0174052 266.0629  89.8972  2.00569030186096,26605,0.970141264721048,0.0174052,0.0087514748775782,1.7058987735332736,4.643673622404421,1.5690021283238464,717.9573037771589,MEO,12.161276154776683,-90.77726826872464,20267.60089826594,-353.25567807570286,-26038.394498209498,5611.798303451001
ISS (DESTINY),1 26700U 01006B   26097.55354461  .00006997  00000+0  13587-3 0  9996,2 26700  51.6328 289.6501 0006332 284.4831  75.5455 15.48817814560534,26700,0.9011623620237282,0.0006332,0.0675799259196028,5.055347923730828,4.965166761280281,1.3185177100653762,92.9741372409086,LEO,47.45886311532474,48.58455983533433,425.07442424150395,3039.6287163724883,3445.9095778928972,5007.293882669483
ODIN,1 26702U 01007A   26097.52659966  .00049020  00000+0  56802-3 0  9995,2 26702  97.4008 134.8080 0004226  79.7250 280.4484 15.61669714378335,26702,1.699964654076493,0.0004226,0.0681406958449454,2.352843458028516,1.391463746152479,4.894747961950065,92.20899829783092,LEO,-82.26256555710984,-151.79887538523658,400.03337120294873,-803.3954678465651,-430.7971734365908,-6709.3861441674835
